ride_id,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,hour_of_day,is_peak_hour,day_of_week,solo_fare,cluster_size,shared_fare,rider_rating,driver_rating
ride_1726,19.19536898811732,73.00381517981664,19.30322538305799,73.11588425510799,16.8,14,0,3,24.78,2,21.06,4.9,4.7
ride_1727,18.9457055967022,72.82627434534444,19.042463042678055,72.76764865965745,12.4,5,0,1,19.23,3,13.46,3.8,4.4
ride_1728,19.102678804405194,72.93734638721797,19.05022437768024,72.99958316249317,8.76,22,0,1,15.16,4,8.34,3.7,4.8
ride_1729,19.188945490317558,72.91571155967956,19.13222120927017,72.82984585513594,11.01,13,0,6,20.15,2,17.13,4.0,4.4
ride_1730,19.173754650240628,72.76505252200431,19.135531552875104,72.68375336466407,9.54,2,0,5,17.37,1,17.37,3.5,4.1
ride_1731,18.970204397062904,72.88582143565674,19.0397438556864,72.96530354034338,11.38,21,0,5,18.89,1,18.89,4.2,4.6
ride_1732,19.20481778149452,72.72976227120334,19.116052843031948,72.62187224273804,15.03,14,0,0,22.97,3,16.08,4.6,4.7
ride_1733,19.157029518113198,72.79537408741207,19.05921373033312,72.67998951523035,16.29,16,0,3,28.91,3,20.24,4.0,4.6
ride_1734,19.134755475576235,72.99149691527673,19.240734454503617,72.91392337038458,14.33,18,1,0,33.9,4,18.65,4.5,5.0
ride_1735,19.01040520656055,72.88876567110572,18.895443165627192,72.95890331629268,14.76,12,0,0,23.26,2,19.77,4.7,4.6
ride_1736,19.12094477395164,72.82819323255859,19.066801320200764,72.71138523018281,13.67,22,0,4,20.43,3,14.3,4.9,4.3
ride_1737,19.02414837147527,72.8374099559174,19.10655351867979,72.73837600175342,13.87,13,0,0,21.99,2,18.69,4.2,4.4
ride_1738,18.976420860304934,72.84969400382387,18.87176250596202,72.78059207318519,13.72,8,1,1,35.95,3,25.16,3.8,4.5
ride_1739,19.152136270090786,72.77227132606593,19.03396508700105,72.68387459554553,16.09,11,0,4,24.56,2,20.88,4.1,4.7
ride_1740,19.03362591881399,72.76555048466365,19.004157041771514,72.7959140580545,4.57,3,0,5,9.16,1,9.16,4.2,4.9
ride_1741,19.16348151941081,72.91144515512198,19.229826831699167,73.02875265005667,14.36,14,0,3,25.48,2,21.66,4.5,4.7
ride_1742,19.018208806074636,72.81523890497871,19.049051150759386,72.85262745475146,5.22,12,0,1,9.36,2,7.96,4.0,4.8
ride_1743,19.040287528471634,72.90927113604265,19.099650828346178,72.93249603662446,7.04,9,1,3,17.19,2,14.61,4.9,4.5
ride_1744,18.9469457903915,72.77767110173414,18.871223493868907,72.6794178175648,13.33,16,0,0,20.25,3,14.18,4.2,4.7
ride_1745,18.94686958935425,72.80016526641563,18.974982347029712,72.71949771444562,9.04,8,1,1,21.53,1,21.53,3.9,4.7
ride_1746,19.01433486511862,72.8844969179009,18.93922804262968,72.82934704773523,10.17,20,1,5,26.6,2,22.61,4.9,4.1
ride_1747,19.06748808740464,72.77809746291443,19.133962231432825,72.74857175099838,8.02,10,1,0,19.57,2,16.64,3.6,4.9
ride_1748,19.05389785185499,72.81655337397994,19.123644157367533,72.71462639020245,13.22,14,0,0,23.65,3,16.55,3.8,4.1
ride_1749,18.945480140531405,72.90636097079883,19.035316925326107,72.88447658039468,10.25,11,0,1,16.25,3,11.37,3.6,4.8
ride_1750,19.06276106036517,72.97037821735681,19.010863407115977,72.88251841371077,10.89,18,1,0,26.22,2,22.28,4.5,4.6
ride_1751,19.111787782828383,72.96008523774958,19.01637259373928,72.87549987902726,13.84,7,0,3,23.92,1,23.92,3.5,4.2
ride_1752,19.02045121839106,72.75734031232373,19.101129878625127,72.71125066246927,10.2,8,1,3,23.8,1,23.8,4.4,4.3
ride_1753,18.94477782923502,72.8658545831248,19.042797096836416,72.8373111885063,11.3,16,0,6,17.17,2,14.6,4.0,4.9
ride_1754,19.06264982805536,72.81607940582809,18.943594110302833,72.87656777105408,14.69,12,0,1,25.27,4,13.9,3.7,4.3
ride_1755,19.02256614245538,72.96318210190361,19.086235727430655,73.04505694241996,11.14,7,0,5,19.72,2,16.76,4.3,4.1
ride_1756,19.223875614286644,72.89430162210743,19.14224677061916,72.9659707672011,11.79,15,0,3,17.72,1,17.72,3.8,4.6
ride_1757,18.979952630188308,73.00382333939574,19.058716141018703,72.92021737464997,12.41,8,1,5,31.49,3,22.04,4.7,5.0
ride_1758,18.972648268212826,72.91279344356931,19.025628913839345,72.96590836327577,8.12,21,0,1,13.7,3,9.59,3.8,4.3
ride_1759,19.111944792425902,72.81907957449722,19.230770306804544,72.71510629144962,17.14,16,0,3,27.45,3,19.21,4.3,4.1
ride_1760,19.035052362081245,73.00383626739708,19.08800601229366,72.93561000049387,9.28,17,1,0,25.35,1,25.35,3.6,4.9
ride_1761,19.11333358340727,72.9731089537998,19.06475203263884,72.99819744527551,6.01,7,0,6,10.11,1,10.11,4.2,4.2
ride_1762,18.963161761473746,72.75826579856624,18.92134202970425,72.86098714680132,11.76,22,0,6,18.34,2,15.59,3.7,4.4
ride_1763,19.098364930803562,72.99532231760305,19.12962905993231,72.89358579034867,11.24,8,1,4,29.57,3,20.7,4.6,4.8
ride_1764,18.97666699414959,73.0092222845015,19.06139006978691,72.95837329609981,10.83,6,0,0,18.58,2,15.8,3.7,4.0
ride_1765,19.062206124124913,72.75967273176914,18.944288873101023,72.84459694192992,15.86,1,0,0,26.0,4,14.3,4.1,4.8
ride_1766,19.170465715976405,72.87816481681362,19.080566820967576,72.89861221158831,10.22,1,0,4,16.06,3,11.24,4.0,4.5
ride_1767,19.181458213083875,73.00751366236233,19.222988018151664,72.93397381388299,9.0,19,1,1,25.39,3,17.77,4.6,4.9
ride_1768,19.21356293389774,72.79602523808573,19.09611428758143,72.77371607110217,13.27,20,1,0,29.96,2,25.46,4.4,5.0
ride_1769,19.070148777145263,72.7656167045215,19.17746193206447,72.84699141121646,14.68,22,0,6,26.39,2,22.44,4.8,4.6
ride_1770,19.20247867465322,72.7659716359333,19.30826563300091,72.78651539291143,11.96,0,0,0,19.54,4,10.75,4.5,4.1
ride_1771,19.078918329649994,72.87699533913197,19.111619113617387,72.76973568265856,11.84,9,1,3,27.63,2,23.48,3.8,4.0
ride_1772,19.028541457822843,72.74113368004555,18.909846302696806,72.77438590483978,13.65,20,1,5,32.83,2,27.91,4.6,4.8
ride_1773,18.967958455122407,72.7812932788194,19.079792350712513,72.83823443636439,13.8,19,1,2,37.36,1,37.36,3.5,4.5
ride_1774,19.110271163349577,73.02754296589204,19.086153981403033,72.9930235339365,4.51,21,0,5,8.55,4,4.7,4.3,4.9
ride_1775,19.00052097619301,72.99474567090168,18.925276388012545,72.95969551239492,9.14,18,1,0,22.7,1,22.7,5.0,4.9
ride_1776,19.157495399479462,72.78777817462121,19.081016870896256,72.67688365113615,14.42,6,0,4,21.52,4,11.84,4.1,4.6
ride_1777,19.21075517820624,72.8061907692959,19.09523991956424,72.70912903790013,16.4,0,0,1,25.7,3,17.99,3.8,4.5
ride_1778,19.202513305289283,72.7911301213012,19.124451082225786,72.8190452552676,9.16,12,0,2,15.86,1,15.86,4.0,4.3
ride_1779,19.121909479758916,72.772170095709,19.083354149219893,72.87698275707702,11.82,17,1,6,32.18,2,27.35,4.7,4.5
ride_1780,18.99482358512742,72.98710364123154,19.072300373873635,73.05018416071353,10.87,12,0,0,18.57,1,18.57,4.2,4.9
ride_1781,19.060127677561596,73.01319390076652,18.99973018161705,73.09437152834708,10.86,11,0,0,19.09,3,13.37,3.8,4.6
ride_1782,19.20941459640222,72.96801853670453,19.174537563034793,72.90061678192612,8.07,23,0,3,14.48,3,10.14,4.8,4.6
ride_1783,18.98666982077175,72.89282263136248,18.873468237294052,72.85964530901525,13.06,13,0,3,22.19,2,18.86,3.8,4.5
ride_1784,18.933467821905975,72.80936845933509,18.87732701294962,72.92331679811471,13.52,16,0,5,24.01,1,24.01,3.6,4.8
ride_1785,19.183909034104293,73.02608152686925,19.241113413079642,73.14504037230529,14.02,1,0,0,22.67,3,15.87,4.1,4.2
ride_1786,19.023569158524566,72.9242082875339,18.95230549023488,72.84098888405431,11.8,0,0,3,19.64,1,19.64,4.9,4.1
ride_1787,19.104132754263066,72.93527387469408,19.19045670693266,72.82655887910673,14.92,7,0,4,26.17,1,26.17,3.8,4.5
ride_1788,19.01032607013591,72.79554026286992,18.90111572854864,72.73506225168562,13.71,10,1,6,34.88,2,29.65,4.0,5.0
ride_1789,18.93289142602554,72.77121083075983,18.995068354277862,72.72703800118761,8.33,21,0,0,15.12,2,12.85,4.6,4.4
ride_1790,18.950462174604773,72.93507956451947,18.996532447379188,72.98016315517094,6.98,4,0,2,11.26,2,9.57,3.6,4.9
ride_1791,19.17048338344953,72.82360874528533,19.271946645620723,72.89441040653774,13.51,1,0,5,22.17,2,18.85,4.3,5.0
ride_1792,18.92867344844483,72.7438903780243,18.809693614873108,72.70554067267072,13.83,20,1,2,33.56,4,18.46,3.7,4.8
ride_1793,19.216492182772054,72.83624111836517,19.164123506015706,72.87309715222953,6.99,1,0,2,11.4,1,11.4,3.6,4.8
ride_1794,19.016793914745726,73.02335390255512,18.994943317123784,72.91205287985576,11.95,21,0,3,19.72,3,13.8,4.1,4.9
ride_1795,19.065543399459273,72.74150208840585,19.124596523962406,72.77799302816243,7.6,1,0,3,14.22,1,14.22,4.7,4.1
ride_1796,18.932395369597973,72.80716243653495,18.996988077059076,72.7411206602607,9.99,3,0,4,15.31,2,13.01,4.7,4.9
ride_1797,19.036948339208404,72.84402429461637,19.081540353296635,72.96247063010452,13.4,1,0,0,19.99,1,19.99,3.8,4.3
ride_1798,19.067648899423272,72.81759767730195,18.959587870742745,72.72601393726403,15.4,21,0,1,24.68,1,24.68,4.7,4.8
ride_1799,19.119699990405724,72.98591011340737,19.030857485645804,73.05826432908549,12.47,16,0,6,20.54,2,17.46,4.4,4.2
ride_1800,19.219646545079403,72.94852084198268,19.108920092631358,72.87713728486533,14.42,22,0,1,25.52,2,21.69,4.6,4.8
ride_1801,19.152193303623022,72.98392642715396,19.117603582615462,72.8669047662355,12.88,14,0,5,22.38,1,22.38,4.0,5.0
ride_1802,19.02117479896638,72.95348027878894,19.054682531644634,72.86508530827322,10.01,19,1,0,24.86,1,24.86,5.0,4.5
ride_1803,19.041089174568107,72.8772892899192,18.96730057732225,72.98771604803224,14.22,9,1,3,33.76,1,33.76,4.2,4.8
ride_1804,19.12642554443328,72.7812189008722,19.213735137597624,72.8566645018288,12.53,18,1,3,28.19,1,28.19,4.4,4.9
ride_1805,19.18236091347264,72.9094274127248,19.072697481059542,72.81885389602998,15.47,6,0,3,23.26,2,19.77,4.9,4.0
ride_1806,18.974518638372018,72.93663911280143,19.060967923643467,72.9148170134754,9.88,7,0,3,17.58,1,17.58,3.8,4.7
ride_1807,19.061638103530115,72.84939371990849,19.082462785286882,72.87650745314319,3.67,18,1,5,11.69,4,6.43,4.5,4.7
ride_1808,19.052696873288664,72.8305185538453,18.999907715540918,72.7274733936336,12.32,3,0,2,21.97,1,21.97,4.1,4.2
ride_1809,19.157887893181407,72.92472530726936,19.109813235309538,72.99070220832475,8.75,6,0,2,13.86,3,9.7,4.6,4.9
ride_1810,19.07235951336536,72.7438763732606,18.961669380508987,72.6673618516473,14.7,20,1,3,34.07,1,34.07,3.8,4.9
ride_1811,19.08646880105172,72.90499312731848,19.19038745139558,72.80516862659682,15.6,12,0,1,25.43,1,25.43,3.6,4.6
ride_1812,18.962628199719518,73.00408165096148,18.875179377823855,72.96745225794767,10.46,2,0,3,16.37,1,16.37,4.5,4.1
ride_1813,19.15945114655692,72.8675043219669,19.239087703870442,72.79789295775517,11.48,21,0,1,19.96,2,16.96,4.0,4.4
ride_1814,19.21538541151742,72.85869569674561,19.25307813066625,72.8185334715776,5.95,7,0,3,11.77,1,11.77,4.4,4.9
ride_1815,19.214951047554194,73.01592712972203,19.17795533431222,72.99080309966145,4.89,6,0,0,9.88,2,8.4,4.4,4.2
ride_1816,19.045411309031312,72.74198356044562,18.998284353164383,72.62328496499677,13.53,20,1,3,34.1,4,18.76,4.0,4.9
ride_1817,19.19764187887414,72.82798379182844,19.13687175775012,72.71899573242203,13.29,22,0,1,22.74,2,19.33,4.2,4.1
ride_1818,18.928165437183246,72.84010216625822,18.886336274741762,72.86602305322202,5.39,2,0,1,9.73,3,6.81,4.8,4.7
ride_1819,19.11542612368753,73.01803868156834,19.2055390647468,72.95269114080364,12.15,21,0,2,18.32,2,15.57,4.6,4.6
ride_1820,19.02706744249591,72.82594428913274,18.996638467282008,72.76450430620227,7.29,10,1,0,18.43,1,18.43,3.8,4.4
ride_1821,19.16721160968139,72.87406102248316,19.126647947958666,72.89812428411321,5.17,15,0,5,10.6,1,10.6,4.0,4.3
ride_1822,19.1673151243052,72.9389597806576,19.234498099346023,72.8432329789312,12.52,8,1,1,34.26,2,29.12,4.1,4.5
ride_1823,19.05926920767179,72.99455591749602,18.98711520131978,73.05919372894536,10.51,10,1,1,27.42,1,27.42,5.0,4.3
ride_1824,18.947149127228432,72.7752873634442,18.99395326950699,72.8758095875085,11.78,14,0,0,21.54,2,18.31,4.3,4.1
ride_1825,18.990186340038235,72.93109766020535,19.108890670158907,73.05011211900032,18.19,5,0,1,31.44,1,31.44,3.7,5.0
ride_1826,18.964888771541233,72.82281797840433,18.944819542741296,72.78179320398796,4.86,1,0,1,8.97,3,6.28,3.5,4.1
ride_1827,18.99627732065501,72.96885651819275,18.965624578648704,72.88399134430166,9.55,11,0,6,16.95,1,16.95,4.0,4.4
ride_1828,19.222925189908487,73.00446886448472,19.16664221945903,72.92694243445379,10.27,18,1,3,25.1,2,21.34,4.9,4.8
ride_1829,19.219631969318787,73.0274305326635,19.279844813502237,72.93223763835071,12.03,5,0,4,21.63,3,15.14,4.5,4.8
ride_1830,18.974076070332107,72.80683500521373,18.927145873051362,72.72612429618854,9.96,15,0,4,16.58,2,14.09,3.6,4.9
ride_1831,19.055731082955003,72.83381926032996,19.147940044549312,72.86027671146735,10.62,10,1,5,24.53,2,20.85,4.3,4.6
ride_1832,19.01297724472009,73.01373731976238,18.961152310099116,73.11259888946427,11.89,2,0,0,20.79,3,14.55,4.3,4.8
ride_1833,19.092102550637314,72.93679509802399,19.062247519717346,73.01666815336549,9.03,8,1,3,23.61,1,23.61,4.5,4.3
ride_1834,19.190445699610457,72.96539024967312,19.257910706030085,72.86886055401237,12.61,6,0,0,22.93,2,19.49,4.4,5.0
ride_1835,18.97896193187416,72.9668635481362,19.012989121985395,72.85564316620352,12.29,6,0,6,21.31,2,18.12,4.0,4.9
ride_1836,19.074326258956862,72.77090335867669,19.138530764373947,72.84771555255145,10.78,3,0,5,17.45,3,12.22,3.8,4.6
ride_1837,19.181810807550974,72.93859041357872,19.121909474788755,73.0251507480488,11.27,21,0,5,19.94,2,16.95,4.1,4.4
ride_1838,18.974992937650892,72.7515093315652,18.89603347453411,72.85117039727821,13.67,6,0,6,23.82,1,23.82,4.2,4.7
ride_1839,19.031719287011466,72.90849845619591,18.980604305982034,72.97730501604462,9.2,15,0,0,16.56,1,16.56,4.7,4.8
ride_1840,19.138409664282705,73.00973549308159,19.117102206194247,72.92026012548642,9.69,7,0,6,16.19,1,16.19,4.7,4.3
ride_1841,19.032568972295305,72.94476704526974,19.07489605666565,72.97947263929068,5.95,23,0,2,11.48,2,9.75,4.3,4.5
ride_1842,19.135329573720472,72.88351082622194,19.07560737576943,72.8000836253051,11.0,17,1,2,28.94,2,24.6,4.2,4.8
ride_1843,19.131892914598655,73.02606102956594,19.213553168718867,73.14072056441982,15.08,8,1,1,38.54,1,38.54,4.7,4.0
ride_1844,18.94235989661184,72.88353252013931,18.845247095458497,72.95897416690774,13.4,6,0,2,23.48,2,19.96,3.6,4.6
ride_1845,18.945251288604794,72.86608335997794,19.05550273908096,72.7845843762377,14.96,5,0,2,23.2,1,23.2,3.7,4.5
ride_1846,18.9770412455818,72.81883053576823,18.865871253953234,72.9216511418992,16.42,1,0,2,27.5,4,15.12,4.7,4.3
ride_1847,19.072492415364913,72.96565490134708,19.131530032019974,73.08561132911684,14.21,15,0,2,23.57,2,20.04,4.7,4.3
ride_1848,19.10511205771993,72.81132067260826,19.17838160403725,72.89672793733595,12.12,8,1,0,31.59,3,22.12,4.2,4.1
ride_1849,19.17735610745067,72.85775527783697,19.293994237281172,72.93566980043188,15.33,8,1,0,34.11,1,34.11,4.4,4.9
ride_1850,19.138702742702968,72.88152734887709,19.22213730030557,72.83625619537456,10.42,19,1,0,25.35,1,25.35,3.6,4.7
ride_1851,19.092822886234732,72.88413844430035,19.033410737285863,72.78535132317226,12.31,21,0,3,19.13,1,19.13,4.0,4.4
ride_1852,19.02858936209384,72.93675008907955,19.096395342381836,72.86408643864178,10.73,17,1,3,26.22,1,26.22,4.0,4.4
ride_1853,19.123433984522325,72.9802342536592,19.039526218783983,73.0230513808435,10.36,5,0,3,17.62,4,9.69,4.6,4.4
ride_1854,19.123941543112025,72.8954748566269,19.242074374488766,72.85033511779599,13.97,12,0,4,23.36,1,23.36,3.5,5.0
ride_1855,19.100938327304455,72.83491533036998,19.024101039608052,72.95289402011015,15.06,4,0,3,24.06,2,20.45,4.4,4.6
ride_1856,18.99142639890078,72.87414188088964,18.944366878895096,72.90979356517163,6.44,21,0,1,11.73,1,11.73,4.3,4.1
ride_1857,19.078870615993612,72.8849907378376,19.194678348774264,72.84250762960562,13.63,19,1,4,31.24,1,31.24,4.7,4.6
ride_1858,19.08172084557721,72.96579771580664,19.13937347519955,73.00864526133337,7.83,9,1,0,21.99,1,21.99,4.7,5.0
ride_1859,19.126046436163072,73.00569964190412,19.196907655144123,72.96688073128593,8.87,17,1,5,21.4,3,14.98,3.6,5.0
ride_1860,19.130224121080005,72.93625933575855,19.165113952630712,72.84104622032412,10.73,10,1,6,29.17,1,29.17,5.0,4.7
ride_1861,18.9974646686717,73.00782966808488,19.03993071001476,72.98753155226768,5.18,16,0,1,10.58,2,9.0,3.9,4.0
ride_1862,19.12028947257309,72.92626856229808,19.007507467011802,73.02442491686868,16.24,20,1,1,40.44,1,40.44,4.7,4.1
ride_1863,19.224130325792835,72.85737734148502,19.197540390626674,72.9610387346091,11.28,19,1,1,28.78,1,28.78,4.2,4.7
ride_1864,19.00583562206118,73.02020988799393,19.054547264408765,72.95257578056845,8.94,16,0,6,15.85,3,11.1,4.7,4.6
ride_1865,18.94734547592167,72.82128203521377,18.861775183395004,72.88629038496542,11.72,15,0,4,17.85,2,15.17,4.0,4.8
ride_1866,18.989168505882997,72.95960546753595,19.029286073776674,72.91150698317779,6.74,11,0,3,12.6,1,12.6,4.0,4.1
ride_1867,19.145144459424642,72.98763975792889,19.17507031168742,72.93128879026253,6.79,1,0,1,12.95,4,7.12,4.1,4.5
ride_1868,18.9643148448691,72.78782497264942,19.00660818975585,72.83068948849207,6.51,5,0,6,11.95,2,10.16,3.6,4.1
ride_1869,19.214595632503197,72.98614014142595,19.29544578071889,73.0925583226849,14.34,9,1,4,31.76,3,22.23,4.6,5.0
ride_1870,19.1679191316781,72.79967348607907,19.124293914858626,72.71773173925428,9.88,1,0,0,15.65,2,13.3,4.1,4.1
ride_1871,19.12444417373388,72.91118702871205,19.227298189398724,72.80951611186276,15.65,21,0,2,27.77,3,19.44,4.2,4.9
ride_1872,18.96665406181229,72.8829148900201,18.892878258551058,72.92722424834791,9.43,4,0,4,16.17,1,16.17,5.0,4.3
ride_1873,19.204536743157036,72.8514705726799,19.311775262226853,72.77618954644578,14.31,14,0,1,22.77,1,22.77,5.0,4.9
ride_1874,19.119634817497634,72.73076970930386,19.190370501885663,72.79255108152832,10.2,12,0,0,18.27,1,18.27,4.7,4.8
ride_1875,19.121339102223587,72.88244543404366,19.205218875616147,72.95157597638233,11.82,5,0,1,18.45,3,12.91,3.6,4.2
ride_1876,18.967237712640397,72.87028822036116,18.998887448695346,72.92741543683826,6.96,8,1,5,17.13,2,14.56,4.4,4.4
ride_1877,19.120902346951727,73.00652459438822,19.214611110889653,72.92781059171163,13.3,17,1,5,29.67,4,16.32,3.6,4.5
ride_1878,19.1626478064363,72.88614366587764,19.26067569843231,72.84653226169868,11.67,17,1,0,26.41,1,26.41,4.8,4.7
ride_1879,19.140405197075317,72.8760892955515,19.034435781721644,72.82616599130225,12.9,13,0,2,22.01,3,15.41,4.2,4.8
ride_1880,19.146053896452138,72.79892276909658,19.08093005412595,72.68298454640355,14.17,3,0,1,22.92,1,22.92,3.6,4.0
ride_1881,18.98762089541159,72.78660898051683,19.023662051437736,72.89197507385856,11.78,2,0,1,20.35,2,17.3,5.0,4.3
ride_1882,19.224692410877648,72.97176190257368,19.337639561071274,73.00828010740823,13.13,17,1,4,34.14,1,34.14,4.7,4.5
ride_1883,19.137489590019293,72.7694261404601,19.029851408865973,72.83554189209026,13.84,23,0,5,25.03,1,25.03,4.3,4.1
ride_1884,19.022997153683566,72.82640133341815,18.962989558112604,72.78161738785938,8.17,0,0,0,15.38,2,13.08,4.4,4.4
ride_1885,19.176581468977375,72.74476550466042,19.125460913239703,72.79919404832422,8.06,9,1,0,22.06,1,22.06,4.0,4.8
ride_1886,19.050007188287598,72.78357369389857,19.150057586173816,72.8931293663485,16.01,20,1,4,40.77,1,40.77,4.4,4.7
ride_1887,19.19229749436301,72.84292255442128,19.154510613270297,72.93861896228648,10.89,22,0,6,18.19,3,12.73,3.5,4.8
ride_1888,18.951553816667666,72.92610980928055,18.881881382589967,72.80799191469342,14.64,20,1,6,34.59,3,24.21,4.7,4.8
ride_1889,19.0249185128203,72.94175515016363,18.940902782868722,72.91322364811307,9.81,15,0,6,18.27,1,18.27,4.5,4.4
ride_1890,19.14404104205911,72.75579806175683,19.110579283794916,72.7890250435001,5.1,0,0,6,10.48,3,7.33,3.9,4.9
ride_1891,19.03655690813159,72.78812204479411,18.94288059487008,72.73274216876223,11.93,13,0,2,18.4,2,15.64,4.4,4.0
ride_1892,19.212682766016798,72.96809588047475,19.096016059149314,73.06834803143589,16.71,0,0,1,28.31,2,24.06,3.9,4.7
ride_1893,18.956748091281643,72.73429048481806,18.987155865869873,72.7787481212364,5.77,11,0,3,10.02,2,8.51,4.1,4.4
ride_1894,19.206698645141007,72.93752705816728,19.131532479025662,73.03207847622825,12.98,10,1,0,29.64,1,29.64,4.3,4.3
ride_1895,19.024669065504607,72.99330102405129,19.105296064523046,72.92710669706526,11.35,10,1,6,28.7,4,15.79,4.2,4.1
ride_1896,18.99328746390325,72.98669945816124,19.013368923253008,73.05989737613743,8.01,3,0,3,13.27,1,13.27,3.9,4.8
ride_1897,18.965363233238662,72.7769390470245,19.031658143387503,72.74692228118695,8.02,1,0,6,14.23,1,14.23,4.3,4.5
ride_1898,19.105628953268383,72.76891922143871,19.037428692424772,72.8265389981541,9.7,13,0,0,16.66,1,16.66,4.1,4.5
ride_1899,19.199835050494354,72.97923267038162,19.136859987179,73.05997800802045,11.0,13,0,2,19.62,4,10.79,3.7,4.5
ride_1900,19.022548923514684,72.8407655166226,19.110888019160573,72.94669712337969,14.85,13,0,0,26.67,1,26.67,4.3,4.6
ride_1901,19.175641645756745,72.78927270304847,19.05936418461848,72.71857747202041,14.91,3,0,2,26.8,1,26.8,4.6,4.5
